date,query,cliques,impressoes,ctr,posicao
2026-01-23,sapatenis schutz,0,1,0.0,3.0
2026-01-23,sapatos brasileiros,0,1,0.0,1.0
2026-01-23,schutz,0,3,0.0,5.0
2026-01-23,schutz continente shopping,0,3,0.0,1.0
2026-01-23,schutz de onde é,0,3,0.0,8.333333333333332
2026-01-23,schutz iguatemi poa,0,1,0.0,3.0
2026-01-23,schutz marca,0,4,0.0,1.0
2026-01-23,schutz marca origem,0,1,0.0,12.0
2026-01-23,schutz norte shopping,0,2,0.0,13.5
2026-01-23,schutz o que significa,0,2,0.0,1.0
2026-01-23,schutz origem,0,1,0.0,1.0
2026-01-23,schutz shopping center norte,0,1,0.0,1.0
2026-01-23,schutz site oficial,0,1,0.0,3.0
2026-01-23,schutz é brasileira,0,3,0.0,5.666666666666667
2026-01-23,senior ri,0,1,0.0,6.0
2026-01-23,shoping camboriu,0,2,0.0,9.0
2026-01-23,shoping garten,0,2,0.0,5.0
2026-01-23,shopping,0,1,0.0,1.0
2026-01-23,shopping almeida junior blumenau,0,1,0.0,3.0
2026-01-23,shopping bal,0,1,0.0,9.0
2026-01-23,shopping balneario,0,3,0.0,45.666666666666664
2026-01-23,shopping balneario camboriu,0,59,0.0,10.11864406779661
2026-01-23,shopping balneario camburiu,0,1,0.0,7.0
2026-01-23,shopping balneário,0,2,0.0,7.0
2026-01-23,shopping balneário camboriú,0,47,0.0,7.25531914893617
2026-01-23,shopping balneário camboriú estacionamento,0,1,0.0,6.0
2026-01-23,shopping balneário camboriú sc,0,2,0.0,7.0
2026-01-23,shopping balneário lojas,0,4,0.0,9.0
2026-01-23,shopping bc,0,1,0.0,9.0
2026-01-23,shopping blumenau,0,5,0.0,6.4
2026-01-23,shopping blumenau neumarkt,0,1,0.0,5.0
2026-01-23,shopping blumenau norte,0,1,0.0,17.0
2026-01-23,shopping camboriu,0,24,0.0,10.791666666666666
2026-01-23,shopping camboriu balneario,0,2,0.0,8.5
2026-01-23,shopping camboriu lojas,0,1,0.0,11.0
2026-01-23,shopping camboriu mas grande,0,1,0.0,4.0
2026-01-23,shopping camboriú,0,1,0.0,8.0
2026-01-23,shopping camboriú sc,0,1,0.0,7.0
2026-01-23,shopping center,0,1,0.0,2.0
2026-01-23,shopping center 50 shops,0,1,0.0,4.0
2026-01-23,shopping center florianopolis,0,3,0.0,8.666666666666668
2026-01-23,shopping center florianópolis,0,1,0.0,16.0
2026-01-23,shopping centers,0,3,0.0,11.666666666666666
2026-01-23,shopping continental florianópolis,0,1,0.0,9.0
2026-01-23,shopping continental palhoça,0,1,0.0,8.0
2026-01-23,shopping continente,0,53,0.0,6.849056603773585
2026-01-23,shopping continente estacionamento,0,2,0.0,10.0
2026-01-23,shopping continente estacionamento gratuito,0,1,0.0,1.0
2026-01-23,shopping continente florianopolis,0,1,0.0,7.0
2026-01-23,shopping continente florianópolis,0,15,0.0,5.0
2026-01-23,shopping continente floripa,0,2,0.0,4.0
2026-01-23,shopping continente santa catarina,0,1,0.0,7.0
2026-01-23,shopping continente sao jose,0,1,0.0,5.0
2026-01-23,shopping continete,0,1,0.0,7.0
2026-01-23,shopping criciuma nações,0,2,0.0,8.0
2026-01-23,shopping das nações,0,5,0.0,7.8
2026-01-23,shopping das nações criciuma,0,2,0.0,7.0
2026-01-23,shopping de balneário,0,1,0.0,10.0
2026-01-23,shopping de balneário camboriú,0,13,0.0,7.846153846153846
2026-01-23,shopping de joinville,0,1,0.0,12.0
2026-01-23,shopping do brasil blumenau,0,1,0.0,12.0
2026-01-23,shopping em balneário camboriú,0,4,0.0,12.0
2026-01-23,shopping em biguaçu,0,2,0.0,1.0
2026-01-23,shopping em camboriú,0,1,0.0,11.0
2026-01-23,shopping em camboriú sc,0,1,0.0,16.0
2026-01-23,shopping em criciuma,0,4,0.0,11.75
2026-01-23,shopping em joinville,0,12,0.0,11.5
2026-01-23,shopping em.balneario camboriu,0,1,0.0,11.0
2026-01-23,shopping em.joinville,0,1,0.0,9.0
2026-01-23,shopping florianopolis continente,0,1,0.0,4.0
2026-01-23,shopping garden em joinville,0,1,0.0,10.0
2026-01-23,shopping garden joinville,0,5,0.0,5.6
2026-01-23,shopping gartem,0,2,0.0,4.0
2026-01-23,shopping garten,0,59,0.0,7.084745762711864
2026-01-23,shopping garten joinville,0,16,0.0,6.4375
2026-01-23,shopping joinville,0,4,0.0,7.0
2026-01-23,shopping joinville garten,0,3,0.0,8.666666666666668
2026-01-23,shopping joinville sc,0,5,0.0,11.2
2026-01-23,shopping litoral camboriú,0,2,0.0,6.0
2026-01-23,shopping nacoes,0,9,0.0,21.22222222222222
2026-01-23,shopping naçoes,0,1,0.0,7.0
2026-01-23,shopping nações,0,12,0.0,5.416666666666667
2026-01-23,shopping nações criciuma,0,1,0.0,4.0
2026-01-23,shopping nações criciúma,0,7,0.0,11.857142857142858
2026-01-23,shopping nações em criciúma,0,1,0.0,8.0
2026-01-23,shopping nações lojas,0,1,0.0,10.0
2026-01-23,shopping nações unidas,0,2,0.0,64.5
2026-01-23,shopping neumarkt,0,44,0.0,10.295454545454545
2026-01-23,shopping neumarkt blumenau,0,21,0.0,6.190476190476191
2026-01-23,shopping neumarkt blumenau lojas,0,3,0.0,7.0
2026-01-23,shopping neumarkt lojas,0,1,0.0,7.0
2026-01-23,shopping newmarket,0,1,0.0,5.0
2026-01-23,shopping newmarketing,0,8,0.0,6.125
2026-01-23,shopping norte blumenau,0,4,0.0,8.25
2026-01-23,shopping norte lojas,0,1,0.0,12.0
2026-01-23,shopping santa catarina lojas,0,1,0.0,32.0
2026-01-23,shopping santa úrsula,0,1,0.0,20.0
2026-01-23,shopping sao josé cinema,0,2,0.0,64.0
2026-01-23,shopping vans,0,1,0.0,9.0
2026-01-23,shoppings,0,4,0.0,7.5
2026-01-23,shoppings balneário camboriú,0,1,0.0,14.0
2026-01-23,shoppings de balneário camboriú,0,1,0.0,16.0
2026-01-23,shoppings de blumenau,0,2,0.0,7.5
2026-01-23,shoppings de santa catarina,0,1,0.0,9.0
2026-01-23,shoppings em balneario,0,2,0.0,12.0
2026-01-23,shoppings em balneário camboriú,0,1,0.0,12.0
2026-01-23,shoppings em blumenau sc,0,1,0.0,12.0
2026-01-23,shoppings em joinville,0,1,0.0,10.0
2026-01-23,shoppings florianópolis,0,3,0.0,16.666666666666664
2026-01-23,simple organic balneário camboriú,0,1,0.0,10.0
2026-01-23,sorteio carro shopping balneario camboriu,0,1,0.0,9.0
2026-01-23,sorteio carro shopping neumarkt blumenau,0,1,0.0,11.0
2026-01-23,sorteio carros,0,2,0.0,60.0
2026-01-23,sorteio natal balneario shopping,0,1,0.0,7.0
2026-01-23,spoleto blumenau,0,1,0.0,10.0
2026-01-23,spoleto franquia,0,1,0.0,11.0
2026-01-23,spoleto joinville,0,4,0.0,10.75
2026-01-23,spot one,0,1,0.0,7.0
2026-01-23,starbucks shopping continente,0,1,0.0,12.0
2026-01-23,taco barra shopping,0,3,0.0,7.0
2026-01-23,taco bell lojas,0,1,0.0,6.0
2026-01-23,taco bell santa catarina,0,1,0.0,8.0
2026-01-23,taco norte,0,1,0.0,11.0
2026-01-23,taco norte shopping,0,3,0.0,11.0
2026-01-23,telefone almeida,0,3,0.0,1.0
2026-01-23,telefone almeida junior,0,2,0.0,2.0
2026-01-23,telefone policia federal joinville,0,1,0.0,12.0
2026-01-23,tem centauro no shopping continental,0,1,0.0,1.0
2026-01-23,tem riachuelo no botafogo praia shopping,0,1,0.0,2.0
2026-01-23,tem shopping em piçarras,0,1,0.0,13.0
2026-01-23,the spot one residence,0,1,0.0,10.0
2026-01-23,tigor,0,1,0.0,7.0
2026-01-23,uvline rio de janeiro,0,1,0.0,46.0
2026-01-23,uvline rio de janeiro brasil,0,1,0.0,59.0
2026-01-23,uza,0,1,0.0,1.0
2026-01-23,uza (@uzashoes),0,2,0.0,19.5
2026-01-23,uza balneario shopping,0,1,0.0,5.0
2026-01-23,uza shoes,0,1,0.0,10.0
2026-01-23,valisere barra shopping,0,2,0.0,15.5
2026-01-23,valor do estacionamento shopping balneário camboriú,0,4,0.0,9.25
2026-01-23,valor estacionamento balneário shopping,0,2,0.0,11.5
2026-01-23,valor estacionamento shopping balneário camboriú,0,2,0.0,10.0
2026-01-23,valor estacionamento shopping continente,0,2,0.0,12.5
2026-01-23,vans balneário camboriú,0,1,0.0,8.0
2026-01-23,vans camboriu,0,1,0.0,12.0
2026-01-23,vans loja,0,16,0.0,11.5625
2026-01-23,vans lojas,0,1,0.0,6.0
2026-01-23,vans norte shopping,0,1,0.0,11.0
2026-01-23,vans store balneário camboriú,0,1,0.0,7.0
2026-01-23,vans store fotos,0,1,0.0,12.0
2026-01-23,vivara shopping neumarkt,0,1,0.0,4.0
2026-01-23,ótica dini,0,1,0.0,10.0
2026-01-23,ótica diniz,0,14,0.0,9.0
2026-01-23,ótica diniz fotos,0,1,0.0,1.0
2026-01-23,óticas diniz,0,19,0.0,10.263157894736842
2026-01-23,óticas diniz fotos,0,1,0.0,1.0
2026-01-23,ㅓㅐㅎㄷ,0,1,0.0,5.0
2026-01-24,"""mall"" ""opened in 2016"" ""cinema""",0,1,0.0,1.0
2026-01-24,211,0,1,0.0,2.0
2026-01-24,a empregada continente shopping,0,7,0.0,10.285714285714286
2026-01-24,academia continente shopping,0,3,0.0,5.666666666666667
2026-01-24,academia proquality,0,1,0.0,28.0
2026-01-24,academia shopping continente,0,6,0.0,5.833333333333333
2026-01-24,acium blumenau,0,1,0.0,9.0
2026-01-24,administradora de shopping,0,2,0.0,19.0
2026-01-24,administradora de shopping centers,0,2,0.0,16.0
2026-01-24,administradora de shoppings,0,1,0.0,12.0
2026-01-24,aj app,0,1,0.0,1.0
2026-01-24,aj malls,0,2,0.0,11.0
2026-01-24,almeida,0,10,0.0,14.2
2026-01-24,almeida jr,0,7,0.0,5.714285714285714
2026-01-24,almeida júnior,0,28,0.0,11.892857142857142
2026-01-24,apresentação comercial pdf,0,1,0.0,17.0
2026-01-24,artwalk,0,3,0.0,6.666666666666667
2026-01-24,artwalk balneario shopping,0,1,0.0,12.0
2026-01-24,artwalk brasilia,0,1,0.0,11.0
2026-01-24,artwalk chat,0,1,0.0,12.0
2026-01-24,artwalk interlagos,0,1,0.0,11.0
2026-01-24,artwalk norte shopping,0,1,0.0,13.0
2026-01-24,autentic feet,0,1,0.0,9.0
2026-01-24,authentic feet,0,12,0.0,13.833333333333334
2026-01-24,authentic feet barra shopping,0,2,0.0,12.0
2026-01-24,authentic feet guarulhos,0,2,0.0,12.0
2026-01-24,authentic feet iguatemi porto alegre,0,1,0.0,13.0
2026-01-24,authentic feet rio sul,0,1,0.0,14.0
2026-01-24,authentic feet shopping eldorado,0,1,0.0,13.0
2026-01-24,authenticfeet,0,1,0.0,9.0
2026-01-24,"av. brig. faria lima, 2277",0,2,0.0,11.0
2026-01-24,"av. brigadeiro faria lima, 2277",0,1,0.0,6.0
2026-01-24,avatim balneario shopping,0,1,0.0,6.0
2026-01-24,bagaggio nacoes shopping,0,1,0.0,11.0
2026-01-24,balneario camboriu shopping,0,1,0.0,8.0
2026-01-24,balneario camboriú shopping,0,1,0.0,5.0
2026-01-24,balneario shopping,0,12,0.0,6.416666666666667
2026-01-24,balneario shopping camboriu,0,3,0.0,9.333333333333334
2026-01-24,balneario shopping estacionamento,0,2,0.0,9.0
2026-01-24,balneario shopping lojas,0,11,0.0,10.636363636363637
2026-01-24,balneario shopping mall fotos,0,1,0.0,5.0
2026-01-24,balneário camboriu shopping,0,2,0.0,12.0
2026-01-24,balneário camboriú shopping,0,10,0.0,7.6
2026-01-24,balneário camboriú tem shopping,0,1,0.0,10.0
2026-01-24,balneário shopping,0,13,0.0,8.307692307692307
2026-01-24,balneário shopping balneário camboriú,0,1,0.0,7.0
2026-01-24,balneário shopping do proprietário,0,3,0.0,3.6666666666666665
2026-01-24,balneário shopping fotos,0,20,0.0,4.3
2026-01-24,balneário shopping lojas,0,2,0.0,9.5
2026-01-24,bauneario shopping,0,1,0.0,8.0
2026-01-24,bb basico lojas,0,4,0.0,12.0
2026-01-24,bb básico,0,1,0.0,21.0
2026-01-24,bb básico lojas,0,1,0.0,12.0
2026-01-24,be mall,0,1,0.0,10.0
2026-01-24,bebe basico lojas,0,1,0.0,6.0
2026-01-24,bemall login,0,1,0.0,3.0
2026-01-24,bibi shopping recife,0,1,0.0,13.0
2026-01-24,bio mundo barra shopping,0,2,0.0,15.0
2026-01-24,bio mundo conjunto nacional,0,1,0.0,48.0
2026-01-24,bio mundo franquia valor,0,1,0.0,11.0
2026-01-24,biomundo gama,0,1,0.0,6.0
2026-01-24,biscoiter,0,1,0.0,8.0
2026-01-24,biscoitte,0,1,0.0,3.0
2026-01-24,biscoitê,0,44,0.0,10.068181818181818
2026-01-24,biscoitê a biscoiteria,0,2,0.0,6.0
2026-01-24,biscoitê franquia,0,1,0.0,1.0
2026-01-24,black friday cartão,0,1,0.0,60.0
2026-01-24,blue beach maio,0,1,0.0,39.0
2026-01-24,blumenau shopping neumarkt,0,2,0.0,7.5
2026-01-24,boa li,0,2,0.0,5.0
2026-01-24,boali,0,169,0.0,6.8698224852071
2026-01-24,boali alimentação saudável,0,2,0.0,3.5
2026-01-24,boali restaurante,0,5,0.0,8.6
2026-01-24,boalli,0,2,0.0,5.5
2026-01-24,boaui,0,1,0.0,7.0
2026-01-24,bobs lojas,0,1,0.0,12.0
2026-01-24,bolsa schutz,0,1,0.0,4.0
2026-01-24,boticario shopping neumarkt blumenau,0,2,0.0,1.0
2026-01-24,boutique do pao,0,1,0.0,11.0
2026-01-24,boutique do pao de lo,0,8,0.0,10.0
2026-01-24,boutique do pao de lo balneario,0,5,0.0,8.2
2026-01-24,boutique do pão,0,1,0.0,10.0
2026-01-24,boutique do pão de ló,0,2,0.0,7.5
2026-01-24,boutique do pão de ló bal camb-sc,0,1,0.0,9.0
2026-01-24,boutique do pão de ló bal camb-sc fotos,0,2,0.0,5.5
2026-01-24,boutique pao de lo,0,1,0.0,9.0
2026-01-24,brasil cacau balneario camboriu,0,5,0.0,8.6
2026-01-24,brasil cacau joinville,0,1,0.0,11.0
2026-01-24,brazil shopping malls,0,2,0.0,47.5
2026-01-24,brigadeiria,0,1,0.0,7.0
2026-01-24,brigaderia,0,12,0.0,7.416666666666667
2026-01-24,bscoitê,0,8,0.0,9.5
2026-01-24,c&a criciuma,0,1,0.0,6.0
2026-01-24,c&a neumarkt,0,2,0.0,11.5
2026-01-24,cacau brasil joinville,0,1,0.0,12.0
2026-01-24,cacau noir,0,13,0.0,6.0
2026-01-24,cadu duarte,0,1,0.0,11.0
2026-01-24,calvin klein balneario shopping,0,1,0.0,7.0
2026-01-24,cama mesa e banho riachuelo,0,1,0.0,31.0
2026-01-24,camboriu shopping,0,6,0.0,30.333333333333332
2026-01-24,camboriu shopping lojas,0,1,0.0,9.0
2026-01-24,camboriú shopping,0,2,0.0,8.5
2026-01-24,canal concept,0,1,0.0,5.0
2026-01-24,canal loja de roupa,0,6,0.0,8.833333333333332
2026-01-24,canal shopping,0,1,0.0,8.0
2026-01-24,casa bauducco,0,1,0.0,13.0
2026-01-24,casa das cuecas,0,1,0.0,3.0
2026-01-24,casa das cuecas shopping morumbi,0,2,0.0,9.0
2026-01-24,casa de câmbio norte shopping,0,1,0.0,1.0
2026-01-24,cecconello lojas fisicas,0,5,0.0,8.4
2026-01-24,centauro catarina outlet,0,1,0.0,13.0
2026-01-24,centauro continente,0,2,0.0,7.0
2026-01-24,centauro continente shopping,0,5,0.0,13.2
2026-01-24,centauro shopping continental,0,1,0.0,1.0
2026-01-24,cep iguatemi faria lima,0,1,0.0,10.0
2026-01-24,chat balneario camboriu,0,1,0.0,98.0
2026-01-24,chutx,0,1,0.0,1.0
2026-01-24,cia maritima bh shopping,0,1,0.0,13.0
2026-01-24,cia maritima maios,0,1,0.0,57.0
2026-01-24,cinema balneario shopping,0,1,0.0,18.0
2026-01-24,cinema neumarket,0,1,0.0,49.0
2026-01-24,cities in santa catarina,0,17,0.0,14.764705882352942
2026-01-24,cities in santa catarina brazil,0,2,0.0,20.0
2026-01-24,clube melissa,0,1,0.0,33.0
2026-01-24,clube melissa fotos,0,1,0.0,1.0
2026-01-24,cobasi blumenau,0,6,0.0,10.666666666666666
2026-01-24,cobasi blumenau neumarkt,0,2,0.0,8.0
2026-01-24,cobasi blumenau norte shopping,0,2,0.0,12.0
2026-01-24,cobasi neumarkt,0,6,0.0,5.666666666666667
2026-01-24,cobasi neumarkt - blumenau fotos,0,2,0.0,8.0
2026-01-24,cobasi norte shopping blumenau,0,1,0.0,12.0
2026-01-24,cobasi shopping neumarkt,0,3,0.0,7.0
2026-01-24,colcci,0,3,0.0,54.666666666666664
2026-01-24,colcci é de onde,0,2,0.0,12.5
2026-01-24,constace,0,1,0.0,10.0
2026-01-24,constance,0,2,0.0,10.0
2026-01-24,constance norte shopping,0,3,0.0,13.666666666666666
2026-01-24,continental shopping lojas,0,1,0.0,49.0
2026-01-24,continental shopping sao jose,0,2,0.0,9.5
2026-01-24,continente park shopping,0,3,0.0,21.0
2026-01-24,continente shooping,0,1,0.0,4.0
2026-01-24,continente shopping,0,192,0.0,6.03125
2026-01-24,continente shopping center,0,2,0.0,17.0
2026-01-24,continente shopping florianopolis,0,2,0.0,6.5
2026-01-24,continente shopping florianópolis,0,6,0.0,6.666666666666667
2026-01-24,continente shopping fotos,0,4,0.0,4.5
2026-01-24,continente shopping sc,0,1,0.0,5.0
2026-01-24,continente shopping são josé,0,1,0.0,4.0
2026-01-24,criamigos,0,1,0.0,7.0
2026-01-24,criciuma idh,0,1,0.0,40.0
2026-01-24,crocs balneario shopping,0,3,0.0,11.0
2026-01-24,crocs blumenau,0,2,0.0,13.0
2026-01-24,crocs joinville,0,1,0.0,13.0
2026-01-24,crocs norte shopping,0,1,0.0,4.0
2026-01-24,cs residences,0,3,0.0,8.666666666666668
2026-01-24,cunda market,0,1,0.0,54.0
2026-01-24,cupom desconto uza shoes,0,1,0.0,1.0
2026-01-24,data schutz,0,1,0.0,1.0
2026-01-24,diniz otica,0,1,0.0,10.0
2026-01-24,diretório de balneário shopping,0,7,0.0,8.571428571428571
2026-01-24,diretório de nações shopping,0,1,0.0,12.0
2026-01-24,dono do norte shopping,0,1,0.0,11.0
2026-01-24,dress to brasil,0,1,0.0,3.0
2026-01-24,dress to shopping vila velha,0,1,0.0,12.0
2026-01-24,eichards,0,1,0.0,8.0
2026-01-24,empresa almeida junior,0,1,0.0,1.0
2026-01-24,endereço continente shopping,0,1,0.0,1.0
2026-01-24,espaço família,0,2,0.0,13.5
2026-01-24,estacionamento balneario shopping,0,2,0.0,8.0
2026-01-24,estacionamento balneário camboriú shopping,0,4,0.0,6.75
2026-01-24,estacionamento continente shopping,0,6,0.0,8.833333333333332
2026-01-24,estacionamento continente shopping valor,0,2,0.0,9.5
2026-01-24,estacionamento garten shopping,0,2,0.0,1.0
2026-01-24,estacionamento neumarkt,0,2,0.0,1.0
2026-01-24,estacionamento shopping balneario,0,1,0.0,7.0
2026-01-24,estacionamento shopping balneário,0,3,0.0,4.666666666666666
2026-01-24,estacionamento shopping continente,0,4,0.0,9.0
2026-01-24,estacionamento shopping garten,0,1,0.0,1.0
2026-01-24,existe santa lolla,0,2,0.0,14.0
2026-01-24,faria lima 2277,0,1,0.0,9.0
2026-01-24,fazer passaporte em joinville,0,1,0.0,13.0
2026-01-24,fotos de balneario shopping,0,3,0.0,5.0
2026-01-24,franquia aramis,0,2,0.0,13.0
2026-01-24,franquia bauducco,0,1,0.0,11.0
2026-01-24,franquia bibi,0,1,0.0,19.0
2026-01-24,franquia boali,0,1,0.0,11.0
2026-01-24,franquia calvin klein,0,1,0.0,10.0
2026-01-24,franquia crocs,0,1,0.0,13.0
2026-01-24,franquia dengo,0,1,0.0,12.0
2026-01-24,franquia levis,0,1,0.0,9.0
2026-01-24,franquia luiza barcelos,0,2,0.0,11.0
2026-01-24,franquia milon,0,2,0.0,10.0
2026-01-24,franquia oceane,0,1,0.0,7.0
2026-01-24,franquia pampili,0,2,0.0,5.0
2026-01-24,franquia quem disse berenice,0,2,0.0,19.0
2026-01-24,franquia santa lolla,0,6,0.0,11.333333333333334
2026-01-24,franquia schutz,0,3,0.0,7.666666666666667
2026-01-24,franquia tip top,0,1,0.0,24.0
2026-01-24,franquia uza shoes,0,1,0.0,12.0
2026-01-24,franquia vans,0,1,0.0,7.0
2026-01-24,franquias em shopping,0,3,0.0,49.333333333333336
2026-01-24,franquias giraffas,0,1,0.0,46.0
2026-01-24,frase cachorro amigo,0,1,0.0,1.0
2026-01-24,fundo imobiliario de shopping,0,1,0.0,24.0
2026-01-24,garden shopping joinville,0,5,0.0,21.2
2026-01-24,garten,0,5,0.0,7.4
2026-01-24,garten imóveis,0,1,0.0,29.0
2026-01-24,garten joinville,0,11,0.0,18.454545454545453
2026-01-24,garten shopping,0,21,0.0,7.428571428571429
2026-01-24,garten shopping do proprietário,0,1,0.0,1.0
2026-01-24,garten shopping estacionamento,0,1,0.0,1.0
2026-01-24,garten shopping joinville,0,13,0.0,6.923076923076923
2026-01-24,girafas em joinville,0,2,0.0,12.5
2026-01-24,giraffas,0,2,0.0,5.5
2026-01-24,giraffas joinville,0,1,0.0,10.0
2026-01-24,goldko franquia,0,3,0.0,11.0
2026-01-24,grand cru fotos,0,1,0.0,2.0
2026-01-24,grand cru site,0,1,0.0,85.0
2026-01-24,grupo almeida,0,2,0.0,1.0
2026-01-24,grupo shopping,0,1,0.0,11.0
2026-01-24,guerreiro joias lojas,0,3,0.0,12.333333333333334
2026-01-24,hope balneario,0,1,0.0,11.0
2026-01-24,ibscoitê,0,6,0.0,8.833333333333332
2026-01-24,imagens de balneário shopping,0,10,0.0,4.2
2026-01-24,imagens de continente shopping,0,3,0.0,3.0
2026-01-24,imaginarium norte shopping,0,2,0.0,9.0
2026-01-24,isla balneario camboriu,0,1,0.0,9.0
2026-01-24,itsjuniorbr,0,2,0.0,17.0
2026-01-24,jaimes almeida junior,0,7,0.0,17.857142857142858
2026-01-24,jaimes jaimes,0,1,0.0,25.0
2026-01-24,joge,0,223,0.0,5.807174887892376
2026-01-24,jogo de cama solteiro percal,0,1,0.0,26.0
2026-01-24,jogê,0,6,0.0,8.833333333333332
2026-01-24,jogê lojas,0,1,0.0,37.0
2026-01-24,joinville garten shopping,0,1,0.0,4.0
2026-01-24,jun.com,0,1,0.0,7.0
2026-01-24,kfc santa catarina,0,1,0.0,10.0
2026-01-24,kfc shopping da bahia,0,1,0.0,4.0
2026-01-24,lança perfume loja,0,1,0.0,5.0
2026-01-24,levi s,0,4,0.0,31.25
2026-01-24,levis norte shopping,0,4,0.0,11.75
2026-01-24,lez a lez joinville,0,15,0.0,12.4
2026-01-24,lez a lez significado,0,4,0.0,11.25
2026-01-24,lila colzani,0,4,0.0,11.5
2026-01-24,lilica e tigor,0,3,0.0,8.333333333333332
2026-01-24,lilica e tigor lojas,0,2,0.0,13.0
2026-01-24,lilica ripilica,0,4,0.0,7.75
2026-01-24,lilica ripilica loja,0,2,0.0,10.5
2026-01-24,lilica ripilica loja fisica,0,1,0.0,8.0
2026-01-24,lilica ripilica lojas,0,3,0.0,17.666666666666668
2026-01-24,lilica tigor,0,1,0.0,10.0
2026-01-24,lindt balneario shopping,0,1,0.0,6.0
2026-01-24,livros que viraram séries na apple tv,0,2,0.0,53.0
2026-01-24,loja bibi balneario camboriu,0,1,0.0,14.0
2026-01-24,loja boali,0,6,0.0,5.0
2026-01-24,loja boss,0,1,0.0,11.0
2026-01-24,loja canal,0,2,0.0,18.0
2026-01-24,loja canal moema,0,1,0.0,6.0
2026-01-24,loja crocs balneario shopping,0,1,0.0,10.0
2026-01-24,loja crocs blumenau,0,1,0.0,13.0
2026-01-24,loja da lilica,0,1,0.0,7.0
2026-01-24,loja da lilica ripilica no brás,0,1,0.0,5.0
2026-01-24,loja da vans,0,2,0.0,8.5
2026-01-24,loja de biquini shopping continente,0,1,0.0,3.0
2026-01-24,loja farm balneario camboriu,0,1,0.0,9.0
2026-01-24,loja fisica lilica ripilica,0,1,0.0,13.0
2026-01-24,loja hugo boss,0,1,0.0,8.0
2026-01-24,loja lança perfume,0,1,0.0,6.0
2026-01-24,loja lilica,0,8,0.0,6.125
2026-01-24,loja lilica e tigor,0,3,0.0,8.333333333333332
2026-01-24,loja lilica repilica,0,1,0.0,6.0
2026-01-24,loja lilica ripilica,0,15,0.0,6.466666666666667
2026-01-24,loja lilica ripilica shopping,0,1,0.0,7.0
2026-01-24,loja maria filo,0,1,0.0,52.0
2026-01-24,loja melissa joinville,0,3,0.0,10.666666666666666
2026-01-24,loja new balace,0,1,0.0,13.0
2026-01-24,loja new balance,0,16,0.0,12.625
2026-01-24,loja new balance shopping,0,4,0.0,13.25
2026-01-24,loja petite jolie,0,2,0.0,22.5
2026-01-24,loja richard,0,1,0.0,9.0
2026-01-24,loja richards,0,1,0.0,10.0
2026-01-24,loja santa lolla,0,1,0.0,13.0
2026-01-24,loja santa lolla shopping,0,5,0.0,7.4
2026-01-24,loja shopping neumarkt,0,1,0.0,2.0
2026-01-24,loja taco,0,2,0.0,12.0
2026-01-24,loja valisere shopping,0,1,0.0,20.0
2026-01-24,loja vand,0,2,0.0,11.5
2026-01-24,loja vans,0,73,0.0,10.356164383561644
2026-01-24,loja vazia,0,1,0.0,1.0
2026-01-24,lojas balneario shopping,0,2,0.0,10.5
2026-01-24,lojas balneário shopping,0,1,0.0,10.0
2026-01-24,lojas canal concept,0,3,0.0,8.333333333333332
2026-01-24,lojas cecconello,0,2,0.0,8.5
2026-01-24,lojas centauro em santa catarina,0,1,0.0,12.0
2026-01-24,lojas continente park shopping,0,1,0.0,19.0
2026-01-24,lojas continente shopping,0,3,0.0,7.666666666666667
2026-01-24,lojas do nacoes shopping criciuma,0,1,0.0,11.0
2026-01-24,lojas do norte shopping,0,1,0.0,8.0
2026-01-24,lojas do shopping de balneário camboriú,0,1,0.0,12.0
2026-01-24,lojas melissas,0,1,0.0,52.0
2026-01-24,lojas nações shopping criciuma,0,1,0.0,12.0
2026-01-24,lojas neumarkt blumenau,0,1,0.0,2.0
2026-01-24,lojas no shopping neumarkt,0,1,0.0,10.0
2026-01-24,lojas novas,0,1,0.0,52.0
2026-01-24,lojas santa lola,0,1,0.0,9.0
2026-01-24,lojas santa lolla,0,9,0.0,7.444444444444445
2026-01-24,lojas shopping bc,0,1,0.0,9.0
2026-01-24,lojas shopping continente,0,1,0.0,45.0
2026-01-24,lojas shopping nações criciuma,0,1,0.0,12.0
2026-01-24,lojas shopping neumarkt,0,5,0.0,6.6
2026-01-24,lojas taco,0,2,0.0,7.0
2026-01-24,lojas vans,0,8,0.0,7.5
2026-01-24,lojas vans shopping,0,3,0.0,6.0
2026-01-24,lolla loja,0,2,0.0,10.5
2026-01-24,loungerie franquia,0,2,0.0,13.5
2026-01-24,loungerie joinville,0,1,0.0,9.0
2026-01-24,loungerie norte shopping,0,1,0.0,20.0
2026-01-24,loungerie pijamas,0,1,0.0,48.0
2026-01-24,loungerie s/a,0,1,0.0,1.0
2026-01-24,loungerie é brasileira,0,2,0.0,10.5
2026-01-24,luiza barcelos franquia,0,1,0.0,12.0
2026-01-24,maior shopping blumenau,0,3,0.0,2.0
2026-01-24,maior shopping de blumenau,0,7,0.0,4.428571428571429
2026-01-24,maior shopping de joinville,0,1,0.0,12.0
2026-01-24,maior shopping de sc,0,1,0.0,1.0
2026-01-24,maior shopping joinville,0,1,0.0,7.0
2026-01-24,marca santa lolla,0,4,0.0,5.25
2026-01-24,maria filo downtown,0,2,0.0,3.5
2026-01-24,mega sale days,0,2,0.0,1.0
2026-01-24,melissa continente,0,1,0.0,13.0
