date,query,device,cliques,impressoes,ctr,posicao
2026-03-06,avaliações sobre paris 6 balneario camboriu,MOBILE,0,1,0.0,11.0
2026-03-06,avaliações sobre policia federal iguatemi,MOBILE,0,1,0.0,1.0
2026-03-06,avenida almeida junior,MOBILE,0,1,0.0,11.0
2026-03-06,"avenida brigadeiro faria lima, 2277",DESKTOP,0,1,0.0,10.0
2026-03-06,balneario camboriu shopping,MOBILE,0,1,0.0,10.0
2026-03-06,balneario shop,MOBILE,0,1,0.0,10.0
2026-03-06,balneario shopping,DESKTOP,0,16,0.0,7.875
2026-03-06,balneario shopping,MOBILE,0,16,0.0,6.875
2026-03-06,balneario shopping estacionamento,MOBILE,0,2,0.0,6.0
2026-03-06,balneario shopping lojas,MOBILE,0,1,0.0,12.0
2026-03-06,balneario shopping mall,MOBILE,0,1,0.0,11.0
2026-03-06,balneario shopping sephora,MOBILE,0,1,0.0,14.0
2026-03-06,balneário camboriú shopping,DESKTOP,0,7,0.0,7.142857142857143
2026-03-06,balneário camboriú shopping,MOBILE,0,12,0.0,7.583333333333333
2026-03-06,balneário shopping,DESKTOP,0,10,0.0,8.7
2026-03-06,balneário shopping,MOBILE,0,4,0.0,8.75
2026-03-06,balneário shopping fotos,MOBILE,0,15,0.0,4.8
2026-03-06,balneário shopping lojas,MOBILE,0,1,0.0,10.0
2026-03-06,balneário shopping trabalhe conosco,MOBILE,0,2,0.0,10.0
2026-03-06,bar do alemão blumenau,MOBILE,0,3,0.0,2.0
2026-03-06,bb básico,MOBILE,0,1,0.0,15.0
2026-03-06,bc shopping,MOBILE,0,1,0.0,9.0
2026-03-06,be mall,DESKTOP,0,1,0.0,4.0
2026-03-06,bemall,DESKTOP,0,2,0.0,2.0
2026-03-06,bemall,MOBILE,0,2,0.0,3.5
2026-03-06,bibi shopping recife,MOBILE,0,1,0.0,10.0
2026-03-06,bio mundo center norte,MOBILE,0,1,0.0,9.0
2026-03-06,biscoitie,MOBILE,0,1,0.0,7.0
2026-03-06,biscoitê,DESKTOP,0,8,0.0,8.25
2026-03-06,biscoitê,MOBILE,0,55,0.0,5.9818181818181815
2026-03-06,biscoitê,TABLET,0,5,0.0,6.2
2026-03-06,biscoitê a biscoiteria,MOBILE,0,4,0.0,4.25
2026-03-06,blumenau shopping,DESKTOP,0,2,0.0,10.0
2026-03-06,boali,MOBILE,0,8,0.0,4.25
2026-03-06,boali alimentação saudável,DESKTOP,0,3,0.0,7.666666666666667
2026-03-06,boali alimentação saudável,MOBILE,0,5,0.0,5.6
2026-03-06,boali restaurante,MOBILE,0,7,0.0,5.0
2026-03-06,bolsa marca schutz,MOBILE,0,1,0.0,5.0
2026-03-06,boqli,MOBILE,0,2,0.0,2.0
2026-03-06,botique do pao de lo,DESKTOP,0,1,0.0,9.0
2026-03-06,botique pao de lo,DESKTOP,0,1,0.0,5.0
2026-03-06,boutique do pao,MOBILE,0,1,0.0,10.0
2026-03-06,boutique do pao de lo,DESKTOP,0,18,0.0,8.88888888888889
2026-03-06,boutique do pao de lo,MOBILE,0,12,0.0,6.666666666666667
2026-03-06,boutique do pao de lo balneario,DESKTOP,0,1,0.0,4.0
2026-03-06,boutique do pao de lo balneario,MOBILE,0,1,0.0,8.0
2026-03-06,boutique do pao de queijo,DESKTOP,0,1,0.0,46.0
2026-03-06,boutique do pão de ló,DESKTOP,0,4,0.0,9.0
2026-03-06,boutique do pão de ló,MOBILE,0,1,0.0,10.0
2026-03-06,boutique pao de lo,MOBILE,0,3,0.0,9.333333333333334
2026-03-06,boutique pao de lo balneario,DESKTOP,0,2,0.0,7.5
2026-03-06,boutique pao de lo balneario,MOBILE,0,1,0.0,11.0
2026-03-06,boutique pão de lo,MOBILE,0,1,0.0,11.0
2026-03-06,brasil cacau blumenau,MOBILE,0,1,0.0,12.0
2026-03-06,brasil cacau cataguases,MOBILE,0,1,0.0,6.0
2026-03-06,brasil cacau fotos,MOBILE,0,2,0.0,67.0
2026-03-06,brasil cacau franquia,MOBILE,0,1,0.0,35.0
2026-03-06,brasil cacau lojas shopping,MOBILE,0,1,0.0,5.0
2026-03-06,brigadeiria,DESKTOP,0,1,0.0,9.0
2026-03-06,brigadeiria,MOBILE,0,5,0.0,7.4
2026-03-06,brigadeiro faria lima 2277,MOBILE,0,1,0.0,9.0
2026-03-06,brigaderia,DESKTOP,0,1,0.0,12.0
2026-03-06,brigaderia,MOBILE,0,18,0.0,7.444444444444445
2026-03-06,bscoitê,MOBILE,0,4,0.0,6.0
2026-03-06,bscoitê,TABLET,0,2,0.0,5.5
2026-03-06,buddha spa franquia,DESKTOP,0,10,0.0,25.3
2026-03-06,buddha spa franquia,MOBILE,0,163,0.0,14.079754601226995
2026-03-06,cacau noir,DESKTOP,0,12,0.0,10.166666666666666
2026-03-06,cacau noir,MOBILE,0,36,0.0,7.694444444444445
2026-03-06,cacau noir,TABLET,0,1,0.0,8.0
2026-03-06,cafe paris,MOBILE,0,1,0.0,7.0
2026-03-06,calvin klein norte shopping,MOBILE,0,1,0.0,11.0
2026-03-06,camboriu sephora,MOBILE,0,1,0.0,7.0
2026-03-06,camboriu shopping,MOBILE,0,1,0.0,11.0
2026-03-06,canal concept lojas,DESKTOP,0,3,0.0,8.333333333333332
2026-03-06,canal concept lojas,MOBILE,0,2,0.0,6.0
2026-03-06,canal loja de roupa,MOBILE,0,1,0.0,11.0
2026-03-06,cardápio de paris 6 balneario camboriu,MOBILE,0,1,0.0,10.0
2026-03-06,carol trentini,DESKTOP,0,4,0.0,12.5
2026-03-06,carol trentini,MOBILE,0,4,0.0,13.5
2026-03-06,casa das cuecas,MOBILE,0,1,0.0,23.0
2026-03-06,casas bahia norte shopping blumenau,MOBILE,0,4,0.0,2.0
2026-03-06,casas bauducco,MOBILE,0,2,0.0,8.5
2026-03-06,cea criciuma,MOBILE,0,1,0.0,7.0
2026-03-06,centauro balneário camboriú,DESKTOP,0,1,0.0,10.0
2026-03-06,centauro balneário camboriú,MOBILE,0,1,0.0,11.0
2026-03-06,centauro continente shopping,MOBILE,0,1,0.0,4.0
2026-03-06,centauro garten,MOBILE,0,2,0.0,12.0
2026-03-06,centauro loja,MOBILE,0,1,0.0,81.0
2026-03-06,centauro mais próxima,MOBILE,0,1,0.0,1.0
2026-03-06,centauro santa catarina,DESKTOP,0,1,0.0,8.0
2026-03-06,cep faria lima 2277,MOBILE,0,1,0.0,6.0
2026-03-06,cep iguatemi faria lima,DESKTOP,0,1,0.0,9.0
2026-03-06,chilli beans continente shopping,MOBILE,0,1,0.0,6.0
2026-03-06,chilli beans otica,MOBILE,0,1,0.0,8.0
2026-03-06,ciamaritima,MOBILE,0,3,0.0,10.0
2026-03-06,cities in santa catarina brazil,MOBILE,0,4,0.0,6.5
2026-03-06,clube melissa fotos,MOBILE,0,1,0.0,1.0
2026-03-06,cnpj chilli beans,DESKTOP,0,1,0.0,18.0
2026-03-06,cnpj chilli beans,MOBILE,0,1,0.0,13.0
2026-03-06,cobasi shopping neumarkt,MOBILE,0,3,0.0,7.333333333333333
2026-03-06,colcci blumenau,MOBILE,0,1,0.0,4.0
2026-03-06,colcci de onde é,MOBILE,0,1,0.0,13.0
2026-03-06,como se escreve schutz,MOBILE,0,1,0.0,1.0
2026-03-06,constance norte shopping,DESKTOP,0,1,0.0,10.0
2026-03-06,constance norte shopping,MOBILE,0,1,0.0,11.0
2026-03-06,continente lojas,MOBILE,0,1,0.0,1.0
2026-03-06,continente park shopping,DESKTOP,0,1,0.0,7.0
2026-03-06,continente park shopping,MOBILE,0,2,0.0,42.5
2026-03-06,continente restaurante,MOBILE,0,1,0.0,6.0
2026-03-06,continente shopping,DESKTOP,0,4,0.0,8.25
2026-03-06,continente shopping,MOBILE,0,3,0.0,6.666666666666667
2026-03-06,continente shopping estacionamento,MOBILE,0,1,0.0,15.0
2026-03-06,continente shopping estacionamento gratuito,DESKTOP,0,1,0.0,11.0
2026-03-06,continente shopping florianópolis,MOBILE,0,1,0.0,8.0
2026-03-06,continente shopping praça de alimentação,DESKTOP,0,1,0.0,8.0
2026-03-06,continentes shopping,MOBILE,0,1,0.0,7.0
2026-03-06,criaamigos,MOBILE,0,1,0.0,15.0
2026-03-06,criamigos criamigos,MOBILE,0,1,0.0,2.0
2026-03-06,criamigos norte shopping,MOBILE,0,1,0.0,10.0
2026-03-06,criciuma nacoes shopping,MOBILE,0,1,0.0,9.0
2026-03-06,crocs balneario shopping,DESKTOP,0,1,0.0,13.0
2026-03-06,crocs franquia,MOBILE,0,1,0.0,7.0
2026-03-06,crocs joinville,MOBILE,0,4,0.0,12.75
2026-03-06,crocs nacoes shopping,MOBILE,0,1,0.0,13.0
2026-03-06,crocs norte shopping,DESKTOP,0,1,0.0,22.0
2026-03-06,crocs norte shopping,MOBILE,0,2,0.0,4.0
2026-03-06,crocs shopping continental,MOBILE,0,1,0.0,9.0
2026-03-06,cs residence,DESKTOP,0,1,0.0,5.0
2026-03-06,cs residences,DESKTOP,0,2,0.0,10.5
2026-03-06,decathlon shopping continente,DESKTOP,0,1,0.0,30.0
2026-03-06,decathlon shopping continente,MOBILE,0,1,0.0,28.0
2026-03-06,dfps,DESKTOP,0,1,0.0,4.0
2026-03-06,diniz otica,DESKTOP,0,9,0.0,9.88888888888889
2026-03-06,diretório de balneário shopping,MOBILE,0,2,0.0,10.5
2026-03-06,documentos cvm,DESKTOP,0,1,0.0,7.0
2026-03-06,documentos cvm,MOBILE,0,4,0.0,10.25
2026-03-06,dress,MOBILE,0,1,0.0,6.0
2026-03-06,dress to brasil,MOBILE,0,1,0.0,11.0
2026-03-06,dress to lojas fisicas,DESKTOP,0,2,0.0,9.0
2026-03-06,dress to lojas fisicas,MOBILE,0,1,0.0,8.0
2026-03-06,empresa almeida junior,MOBILE,0,1,0.0,1.0
2026-03-06,empresas de shopping,DESKTOP,0,1,0.0,6.0
2026-03-06,estacionamento balneario shopping,MOBILE,0,3,0.0,8.333333333333332
2026-03-06,estacionamento balneário shopping,MOBILE,0,1,0.0,6.0
2026-03-06,estacionamento continente shopping,DESKTOP,0,1,0.0,9.0
2026-03-06,estacionamento continente shopping,MOBILE,0,4,0.0,11.25
2026-03-06,estacionamento shopping balneario camboriu,DESKTOP,0,1,0.0,4.0
2026-03-06,estacionamento shopping balneário,MOBILE,0,1,0.0,5.0
2026-03-06,faria lima 2277,DESKTOP,0,1,0.0,11.0
2026-03-06,faria lima 2277,MOBILE,0,1,0.0,11.0
2026-03-06,farm balneario shopping,MOBILE,0,1,0.0,6.0
2026-03-06,farm balneário camboriú,DESKTOP,0,2,0.0,8.0
2026-03-06,faturamento,MOBILE,0,1,0.0,1.0
2026-03-06,fazer passaporte em joinville,DESKTOP,0,1,0.0,11.0
2026-03-06,femininos,DESKTOP,0,1,0.0,13.0
2026-03-06,flavia alessandra,DESKTOP,0,1,0.0,42.0
2026-03-06,forum continente,DESKTOP,0,1,0.0,10.0
2026-03-06,fotos de balneario shopping,MOBILE,0,2,0.0,3.0
2026-03-06,franquia anacapri,MOBILE,0,2,0.0,1.5
2026-03-06,franquia brasil cacau,MOBILE,0,2,0.0,16.5
2026-03-06,franquia casa bauducco,MOBILE,0,1,0.0,5.0
2026-03-06,franquia crocs,MOBILE,0,2,0.0,10.0
2026-03-06,franquia da bauducco,MOBILE,0,1,0.0,6.0
2026-03-06,franquia lacoste,MOBILE,0,2,0.0,10.0
2026-03-06,franquia levis,DESKTOP,0,1,0.0,9.0
2026-03-06,franquia lilica e tigor,MOBILE,0,3,0.0,8.0
2026-03-06,franquia luiza barcelos,MOBILE,0,1,0.0,10.0
2026-03-06,franquia milon valor,MOBILE,0,2,0.0,11.0
2026-03-06,franquia petite jolie,MOBILE,0,1,0.0,7.0
2026-03-06,franquia quem disse berenice contato,MOBILE,0,2,0.0,12.5
2026-03-06,franquia santa lolla,DESKTOP,0,1,0.0,10.0
2026-03-06,franquia santa lolla,MOBILE,0,6,0.0,5.5
2026-03-06,franquia santa lolla valor,MOBILE,0,2,0.0,8.5
2026-03-06,franquia schutz,MOBILE,0,1,0.0,12.0
2026-03-06,franquias havanna,DESKTOP,0,1,0.0,28.0
2026-03-06,franquias milon,DESKTOP,0,1,0.0,18.0
2026-03-06,franquias milon,MOBILE,0,3,0.0,17.666666666666668
2026-03-06,franquias mrcheney,DESKTOP,0,1,0.0,12.0
2026-03-06,franquias para shopping,DESKTOP,0,1,0.0,49.0
2026-03-06,game checklist,MOBILE,0,1,0.0,8.0
2026-03-06,ganhador carro shopping neumarkt blumenau,MOBILE,0,1,0.0,3.0
2026-03-06,garden shopping joinville,DESKTOP,0,1,0.0,6.0
2026-03-06,garden shopping joinville,MOBILE,0,3,0.0,8.666666666666668
2026-03-06,garten shopping,DESKTOP,0,13,0.0,7.615384615384615
2026-03-06,garten shopping,MOBILE,0,13,0.0,7.230769230769231
2026-03-06,garten shopping joinville,DESKTOP,0,3,0.0,6.0
2026-03-06,garten shopping joinville,TABLET,0,2,0.0,7.0
2026-03-06,general almeida junior,MOBILE,0,2,0.0,1.0
2026-03-06,girafas,DESKTOP,0,1,0.0,3.0
2026-03-06,giraffas joinville,DESKTOP,0,1,0.0,6.0
2026-03-06,giraffas joinville,TABLET,0,1,0.0,8.0
2026-03-06,giraffas onde tem,MOBILE,0,1,0.0,6.0
2026-03-06,giraffas restaurante,MOBILE,0,1,0.0,11.0
2026-03-06,grupo almeida,DESKTOP,0,1,0.0,3.0
2026-03-06,grupo almeida,MOBILE,0,1,0.0,13.0
2026-03-06,grupo almeida junior shopping centers,MOBILE,0,1,0.0,1.0
2026-03-06,grupo shopping,DESKTOP,0,1,0.0,20.0
2026-03-06,guga junior shop,MOBILE,0,2,0.0,6.0
2026-03-06,hall shopping,MOBILE,0,1,0.0,9.0
2026-03-06,hope balneario,MOBILE,0,1,0.0,11.0
2026-03-06,hope resort lojas,MOBILE,0,4,0.0,12.25
2026-03-06,hugo boss catarina outlet,MOBILE,0,1,0.0,7.0
2026-03-06,hugo boss outlet catarina,DESKTOP,0,1,0.0,9.0
2026-03-06,ibscoitê,MOBILE,0,3,0.0,6.0
2026-03-06,ibscoitê,TABLET,0,1,0.0,7.0
2026-03-06,imagens de balneário shopping,MOBILE,0,3,0.0,3.3333333333333335
2026-03-06,imagens de criamigos balneário camboriú,MOBILE,0,1,0.0,3.0
2026-03-06,imagens de nações shopping,MOBILE,0,1,0.0,9.0
2026-03-06,imagens de paris 6 balneario camboriu,MOBILE,0,1,0.0,7.0
2026-03-06,inovation,MOBILE,0,1,0.0,10.0
2026-03-06,isla balneario camboriu,MOBILE,0,1,0.0,9.0
2026-03-06,jaimes almeida junior,DESKTOP,0,6,0.0,1.0
2026-03-06,jaimes almeida junior,MOBILE,0,3,0.0,1.0
2026-03-06,james almeida,DESKTOP,0,2,0.0,1.0
2026-03-06,james almeida,MOBILE,0,2,0.0,3.0
2026-03-06,jo malone norteshopping,MOBILE,0,1,0.0,39.0
2026-03-06,joao eustaquio de almeida junior,MOBILE,0,1,0.0,10.0
2026-03-06,joge,DESKTOP,0,2,0.0,55.0
2026-03-06,joge,MOBILE,0,78,0.0,8.371794871794872
2026-03-06,joge,TABLET,0,1,0.0,8.0
2026-03-06,jogê,MOBILE,0,9,0.0,9.88888888888889
2026-03-06,jogê loja,DESKTOP,0,1,0.0,59.0
2026-03-06,jogê outlet,MOBILE,0,1,0.0,13.0
2026-03-06,joinville garten shopping,DESKTOP,0,3,0.0,10.666666666666666
2026-03-06,junior anchor store,MOBILE,0,1,0.0,8.0
2026-03-06,kfc em santa catarina,MOBILE,0,2,0.0,1.0
2026-03-06,kopenhagen garten,MOBILE,0,1,0.0,6.0
2026-03-06,levis norte shopping,DESKTOP,0,1,0.0,18.0
2026-03-06,levis norte shopping,MOBILE,0,1,0.0,12.0
2026-03-06,lez a lez joinville,MOBILE,0,1,0.0,12.0
2026-03-06,lilica & tigor,DESKTOP,0,1,0.0,12.0
2026-03-06,lilica & tigor,MOBILE,0,1,0.0,2.0
2026-03-06,lilica e tigor,MOBILE,0,3,0.0,5.666666666666667
2026-03-06,lilica ripilica e tigor,DESKTOP,0,1,0.0,18.0
2026-03-06,lilica ripilica loja fisica,MOBILE,0,1,0.0,10.0
2026-03-06,lilica tigor,MOBILE,0,1,0.0,3.0
2026-03-06,line schutz,MOBILE,0,1,0.0,1.0
2026-03-06,loja altenburg balneário camboriú,MOBILE,0,1,0.0,11.0
2026-03-06,loja artwalk,MOBILE,0,2,0.0,13.5
2026-03-06,loja bb basico,MOBILE,0,1,0.0,12.0
2026-03-06,loja biscoitê,MOBILE,0,1,0.0,8.0
2026-03-06,loja boss,MOBILE,0,2,0.0,8.5
2026-03-06,loja canal,DESKTOP,0,2,0.0,9.5
2026-03-06,loja centauro,DESKTOP,0,1,0.0,51.0
2026-03-06,loja cia maritima,MOBILE,0,1,0.0,4.0
2026-03-06,loja criamigos,MOBILE,0,1,0.0,4.0
2026-03-06,loja da colcci,DESKTOP,0,1,0.0,32.0
2026-03-06,loja da colcci,MOBILE,0,5,0.0,8.2
2026-03-06,loja da lilica ripilica,DESKTOP,0,1,0.0,11.0
2026-03-06,loja da lilica ripilica no brás,MOBILE,0,1,0.0,6.0
2026-03-06,loja da santa lolla,MOBILE,0,1,0.0,8.0
2026-03-06,loja da vans,TABLET,0,1,0.0,9.0
2026-03-06,loja hope resort,MOBILE,0,1,0.0,8.0
2026-03-06,loja jogê,MOBILE,0,1,0.0,8.0
2026-03-06,loja lilica,MOBILE,0,1,0.0,8.0
2026-03-06,loja lilica ripilica,MOBILE,0,1,0.0,10.0
2026-03-06,loja luiza barcelos,DESKTOP,0,1,0.0,61.0
2026-03-06,loja nações shopping,DESKTOP,0,1,0.0,6.0
2026-03-06,loja new balance,MOBILE,0,10,0.0,10.3
2026-03-06,loja new balance bh,MOBILE,0,1,0.0,13.0
2026-03-06,loja new balance shopping,MOBILE,0,3,0.0,11.666666666666666
2026-03-06,loja oceane,MOBILE,0,2,0.0,12.5
2026-03-06,loja oceane curitiba,MOBILE,0,1,0.0,12.0
2026-03-06,loja petite jolie shopping,MOBILE,0,3,0.0,11.333333333333334
2026-03-06,loja que vende melissa,MOBILE,0,1,0.0,15.0
2026-03-06,loja richard,MOBILE,0,1,0.0,4.0
2026-03-06,loja richards,MOBILE,0,1,0.0,13.0
2026-03-06,loja santa lolla shopping,MOBILE,0,5,0.0,5.8
2026-03-06,loja sostiqs,MOBILE,0,1,0.0,6.0
2026-03-06,loja taco,MOBILE,0,1,0.0,7.0
2026-03-06,loja uza,MOBILE,0,1,0.0,13.0
2026-03-06,loja uza shoes,DESKTOP,0,1,0.0,40.0
2026-03-06,loja uza shoes,MOBILE,0,2,0.0,8.5
2026-03-06,loja valisere shopping,MOBILE,0,1,0.0,2.0
2026-03-06,loja vans,DESKTOP,0,2,0.0,44.0
2026-03-06,loja vans,MOBILE,0,11,0.0,8.09090909090909
2026-03-06,loja vans balneario camboriu,DESKTOP,0,1,0.0,6.0
2026-03-06,loja vans balneario camboriu,MOBILE,0,5,0.0,7.0
2026-03-06,loja vans norte shopping,MOBILE,0,2,0.0,10.0
2026-03-06,lojas balneario shopping,DESKTOP,0,1,0.0,9.0
2026-03-06,lojas balneario shopping,MOBILE,0,2,0.0,9.5
2026-03-06,lojas bc shopping,MOBILE,0,2,0.0,11.0
2026-03-06,lojas canal concept,DESKTOP,0,2,0.0,12.0
2026-03-06,lojas canal concept,MOBILE,0,1,0.0,12.0
2026-03-06,lojas continente park shopping,DESKTOP,0,1,0.0,8.0
2026-03-06,lojas continente shopping,MOBILE,0,1,0.0,4.0
2026-03-06,lojas do nações shopping,MOBILE,0,1,0.0,7.0
2026-03-06,lojas do shopping balneário camboriú,MOBILE,0,1,0.0,1.0
2026-03-06,lojas do shopping de balneário camboriú,MOBILE,0,1,0.0,12.0
2026-03-06,lojas do shopping neumarkt,DESKTOP,0,3,0.0,56.0
2026-03-06,lojas em balneário camboriú,MOBILE,0,1,0.0,11.0
2026-03-06,lojas forum shopping,MOBILE,0,2,0.0,10.0
2026-03-06,lojas lilica ripilica,MOBILE,0,1,0.0,6.0
2026-03-06,lojas loungerie,DESKTOP,0,1,0.0,89.0
2026-03-06,lojas melissas,MOBILE,0,1,0.0,32.0
2026-03-06,lojas naçoes shopping,MOBILE,0,1,0.0,12.0
2026-03-06,lojas nações shopping criciuma,DESKTOP,0,1,0.0,5.0
2026-03-06,lojas nações shopping criciuma,MOBILE,0,1,0.0,6.0
2026-03-06,lojas neumarkt,MOBILE,0,1,0.0,3.0
2026-03-06,lojas neumarkt blumenau,MOBILE,0,1,0.0,8.0
2026-03-06,lojas new balance,MOBILE,0,1,0.0,6.0
2026-03-06,lojas no nações shopping criciúma,MOBILE,0,1,0.0,7.0
2026-03-06,lojas no shopping balneário camboriú,MOBILE,0,1,0.0,11.0
2026-03-06,lojas oceane,MOBILE,0,1,0.0,5.0
2026-03-06,lojas santa lolla,MOBILE,0,4,0.0,7.25
2026-03-06,lojas shopping balneario,MOBILE,0,1,0.0,10.0
2026-03-06,lojas shopping balneário camboriú,MOBILE,0,1,0.0,11.0
2026-03-06,lojas shopping continente,MOBILE,0,1,0.0,18.0
2026-03-06,lojas shopping nações criciuma,MOBILE,0,2,0.0,6.5
2026-03-06,lojas shopping neumarkt,MOBILE,0,2,0.0,7.5
2026-03-06,lojas shopping neumarkt blumenau,MOBILE,0,2,0.0,1.5
2026-03-06,lojas taco,MOBILE,0,1,0.0,7.0
2026-03-06,lojas uza shoes,DESKTOP,0,1,0.0,29.0
2026-03-06,lojas uza shoes,MOBILE,0,1,0.0,12.0
2026-03-06,lojas vans,MOBILE,0,3,0.0,5.666666666666667
2026-03-06,luiza barcelos balneario camboriu,MOBILE,0,1,0.0,9.0
2026-03-06,luiza barcelos franquia,DESKTOP,0,1,0.0,7.0
2026-03-06,maior empresa de shopping,DESKTOP,0,2,0.0,14.5
2026-03-06,maior shopping de balneário camboriú,MOBILE,0,3,0.0,5.0
2026-03-06,maior shopping de blumenau,MOBILE,0,2,0.0,6.0
2026-03-06,maior shopping de criciúma,MOBILE,0,1,0.0,1.0
2026-03-06,maior shopping de florianópolis,MOBILE,0,2,0.0,2.0
2026-03-06,maior shopping de joinville,MOBILE,0,1,0.0,7.0
2026-03-06,maior shopping de sc,DESKTOP,0,1,0.0,1.0
2026-03-06,maior shopping de sc,MOBILE,0,1,0.0,1.0
2026-03-06,marca canal,MOBILE,0,1,0.0,6.0
2026-03-06,marca de roupa richards,MOBILE,0,2,0.0,5.0
2026-03-06,marca forum,MOBILE,0,3,0.0,6.666666666666667
2026-03-06,marca petite jolie,MOBILE,0,3,0.0,3.3333333333333335
2026-03-06,marca santa lolla,MOBILE,0,3,0.0,4.666666666666666
2026-03-06,marca schutz,MOBILE,0,2,0.0,1.0
2026-03-06,marca zapalla,MOBILE,0,1,0.0,11.0
2026-03-06,marcas brasileiras de sapatos,MOBILE,0,1,0.0,1.0
2026-03-06,marcas de sandálias brasileiras,MOBILE,0,1,0.0,1.0
2026-03-06,marcas de sapato brasileiras,MOBILE,0,1,0.0,1.0
2026-03-06,marcas de sapato de luxo brasileira,MOBILE,0,5,0.0,1.0
2026-03-06,marcas de sapatos femininos brasileiras,MOBILE,0,1,0.0,2.0
2026-03-06,maria schutz,MOBILE,0,1,0.0,1.0
2026-03-06,me nota way,MOBILE,0,2,0.0,6.5
2026-03-06,melhor shopping de blumenau,MOBILE,0,3,0.0,11.0
2026-03-06,melhor shopping de criciúma,MOBILE,0,1,0.0,9.0
2026-03-06,melhores programas de bem-estar corporativo com acesso a academias brasil,MOBILE,0,1,0.0,6.0
2026-03-06,milon outlet,MOBILE,0,5,0.0,11.0
2026-03-06,moda continente,MOBILE,0,1,0.0,10.0
2026-03-06,modelo carol trentini,MOBILE,0,1,0.0,14.0
2026-03-06,montana grill,DESKTOP,0,1,0.0,9.0
2026-03-06,montana grill,MOBILE,0,14,0.0,8.357142857142858
2026-03-06,montanha grill,MOBILE,0,4,0.0,6.5
2026-03-06,nachomen,DESKTOP,0,3,0.0,11.0
2026-03-06,nachomen,MOBILE,0,4,0.0,7.75
2026-03-06,nacoes,DESKTOP,0,3,0.0,15.666666666666666
2026-03-06,nacoes,MOBILE,0,5,0.0,8.2
2026-03-06,nacoes shopping,DESKTOP,0,3,0.0,5.0
2026-03-06,nacoes shopping,MOBILE,0,4,0.0,6.75
2026-03-06,nacoes shopping criciuma,MOBILE,0,2,0.0,5.5
2026-03-06,narbona continente shopping,DESKTOP,0,1,0.0,8.0
2026-03-06,narbona continente shopping,MOBILE,0,2,0.0,11.5
2026-03-06,nascoes,DESKTOP,0,1,0.0,11.0
2026-03-06,naçoes,MOBILE,0,1,0.0,7.0
2026-03-06,naçoes shopping,DESKTOP,0,1,0.0,4.0
2026-03-06,nações,DESKTOP,0,2,0.0,8.0
2026-03-06,nações,MOBILE,0,4,0.0,7.5
2026-03-06,nações shopping,DESKTOP,0,36,0.0,6.5
2026-03-06,nações shopping criciuma,DESKTOP,0,6,0.0,4.5
2026-03-06,nações shopping criciuma,MOBILE,0,7,0.0,5.428571428571429
2026-03-06,nações shopping criciúma,MOBILE,0,5,0.0,5.2
2026-03-06,nações shopping fotos,MOBILE,0,3,0.0,9.333333333333334
2026-03-06,nações shopping logo,DESKTOP,0,1,0.0,6.0
2026-03-06,nações shopping lojas,DESKTOP,0,2,0.0,6.5
2026-03-06,nações shopping lojas,MOBILE,0,4,0.0,9.5
2026-03-06,neumarkt,DESKTOP,0,14,0.0,15.214285714285714
2026-03-06,neumarkt,MOBILE,0,2,0.0,8.0
2026-03-06,neumarkt lojas,MOBILE,0,1,0.0,11.0
2026-03-06,neumarkt shopping,DESKTOP,0,5,0.0,9.0
2026-03-06,neumarkt shopping,MOBILE,0,1,0.0,12.0
2026-03-06,neumarkt shopping blumenau,DESKTOP,0,1,0.0,8.0
2026-03-06,new balance loja,MOBILE,0,6,0.0,11.666666666666666
2026-03-06,new balance lojas,MOBILE,0,1,0.0,13.0
2026-03-06,new balance shopping,MOBILE,0,1,0.0,13.0
2026-03-06,new market shopping,DESKTOP,0,1,0.0,10.0
2026-03-06,newmarket shopping,MOBILE,0,1,0.0,12.0
2026-03-06,nike balneario shopping,MOBILE,0,1,0.0,5.0
2026-03-06,norte shopping restaurantes,MOBILE,0,1,0.0,7.0
2026-03-06,o shopping center,MOBILE,0,1,0.0,2.0
2026-03-06,oaklen,DESKTOP,0,1,0.0,13.0
2026-03-06,oceane lojas,DESKTOP,0,2,0.0,12.0
2026-03-06,oceane lojas,MOBILE,0,6,0.0,5.333333333333333
2026-03-06,otica diniz,DESKTOP,0,1,0.0,10.0
2026-03-06,otica diniz,MOBILE,0,3,0.0,12.666666666666666
2026-03-06,otica diniz mogi shopping,MOBILE,0,2,0.0,11.0
2026-03-06,otica diniz norte shopping,MOBILE,0,1,0.0,15.0
2026-03-06,oticas diniz,DESKTOP,0,113,0.0,10.513274336283185
2026-03-06,oticasdiniz,DESKTOP,0,1,0.0,10.0
2026-03-06,pampili lojas,MOBILE,0,1,0.0,14.0
2026-03-06,pampili park shopping,MOBILE,0,2,0.0,11.0
2026-03-06,panico 7 download,DESKTOP,0,1,0.0,18.0
2026-03-06,pao de lo balneario,DESKTOP,0,1,0.0,8.0
2026-03-06,papel craft morumbi,MOBILE,0,2,0.0,6.0
2026-03-06,paris 6 balneario,DESKTOP,0,2,0.0,9.5
2026-03-06,paris 6 balneario,MOBILE,0,2,0.0,9.0
2026-03-06,paris 6 balneario camboriu,MOBILE,0,2,0.0,8.5
2026-03-06,paris 6 balneário camboriú,DESKTOP,0,2,0.0,8.0
2026-03-06,paris 6 balneário camboriú,MOBILE,0,1,0.0,12.0
