shopping,shopping_sigla,campanha,dispositivo,data,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-22,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - CHAPEUZINHO VERMELHO - GS],OTHER,2025-11-22,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-11-23,21,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-11-23,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-11-23,16,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-23,13,1,0.07692307692307693,0.966868,0.0,0.0
GERAL,GERAL,[DEMAND GEN - CHAPEUZINHO VERMELHO - GS],OTHER,2025-11-23,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-11-24,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-11-24,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-11-24,11,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-11-24,19,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-24,17,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-11-25,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-11-25,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-11-25,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-25,43,1,0.023255813953488372,1.603425,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-11-26,23,1,0.043478260869565216,1.331488,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-11-26,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-26,42,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-11-27,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-04,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-05,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-05,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-05,10,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-06,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-06,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-06,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-06,20,1,0.05,3.293067,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-07,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-07,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-07,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-07,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-07,18,1,0.05555555555555555,1.894461,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-08,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-08,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-08,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-08,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-08,21,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-09,5,1,0.2,2.226612,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-09,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-09,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-09,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-09,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-10,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-10,9,1,0.1111111111111111,1.100173,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-10,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-10,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-10,7,1,0.14285714285714285,0.3662,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-10,27,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-11,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-11,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-11,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-11,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-11,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-12,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-12,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-12,16,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-12,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-12,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-12,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-13,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-13,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-13,7,1,0.14285714285714285,1.329679,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-13,11,1,0.09090909090909091,1.128256,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-13,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-13,20,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-14,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-14,10,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-14,8,1,0.125,1.826904,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-14,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-14,21,1,0.047619047619047616,0.411383,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-15,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-15,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-15,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-15,11,1,0.09090909090909091,1.156803,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-16,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-16,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-16,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-16,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-16,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-17,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-17,5,1,0.2,1.149064,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-17,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-17,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-17,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-18,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-18,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-18,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-18,19,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-19,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-19,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-19,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-19,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-20,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-20,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-20,16,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-20,11,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-21,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-21,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-21,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-21,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2025-12-22,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-22,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-22,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-23,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-23,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-23,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-23,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-24,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-24,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-24,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-24,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-25,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-25,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-26,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-26,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-27,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-27,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-27,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-28,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-28,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-28,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2025-12-29,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-29,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-29,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-29,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-30,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2025-12-30,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-30,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-30,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2025-12-31,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2025-12-31,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2025-12-31,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2026-01-01,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2026-01-01,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-01,8,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2026-01-06,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2026-01-06,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2026-01-06,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2026-01-06,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-06,14,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NK],OTHER,2026-01-07,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-07,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2026-01-08,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2026-01-08,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2026-01-08,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-08,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - CS],OTHER,2026-01-09,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - BS],OTHER,2026-01-09,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-09,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  GS],OTHER,2026-01-09,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NS],OTHER,2026-01-09,7,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NK],OTHER,2026-01-09,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NR],OTHER,2026-01-09,16,1,0.0625,0.12808,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2026-01-10,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NS],OTHER,2026-01-10,3,1,0.3333333333333333,0.890129,2.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - CS],OTHER,2026-01-10,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  GS],OTHER,2026-01-10,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NK],OTHER,2026-01-10,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - BS],OTHER,2026-01-10,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - NR],OTHER,2026-01-11,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NATAL 25 - GS],OTHER,2026-01-11,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  GS],OTHER,2026-01-11,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NK],OTHER,2026-01-12,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  GS],OTHER,2026-01-13,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - CS],OTHER,2026-01-15,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NS],OTHER,2026-01-15,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NS],OTHER,2026-01-16,14,1,0.07142857142857142,0.217961,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NR],OTHER,2026-01-16,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - CS],OTHER,2026-01-17,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NS],OTHER,2026-01-17,14,1,0.07142857142857142,0.278329,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NK],OTHER,2026-01-17,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - BS],OTHER,2026-01-17,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NR],OTHER,2026-01-17,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - CS],OTHER,2026-01-18,27,1,0.037037037037037035,0.423353,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  GS],OTHER,2026-01-18,17,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NS],OTHER,2026-01-18,28,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NK],OTHER,2026-01-18,15,1,0.06666666666666667,0.679391,1.0,0.0
GERAL,GERAL,[GEN - LIQUIDA - BS],OTHER,2026-01-18,4,1,0.25,0.399065,0.0,0.0
GERAL,GERAL,[GEN - LIQUIDA -  NR],OTHER,2026-01-18,20,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - ARENA SUPER GAMES - NK],OTHER,2026-02-02,1,0,0.0,0.004415,0.0,0.0
GERAL,GERAL,[ALC - CAPIVALLEY - ÚLTIMOS DIAS - CS],OTHER,2026-02-20,1,0,0.0,0.003859,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-03-11,1,0,0.0,0.010824,0.0,0.0
GERAL,GERAL,[SEARCH -  Semana do Consumidor- CS],OTHER,2026-03-11,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-03-12,6,0,0.0,0.040645,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-03-30,2,0,0.0,0.028664,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-03-30,2,0,0.0,0.016228,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-04-02,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-07,1,0,0.0,0.010555,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-07,4,0,0.0,0.023985,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-10,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-10,1,0,0.0,0.008679,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-04-11,19,0,0.0,0.091522,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-11,6,0,0.0,0.046262,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NK],OTHER,2026-04-11,5,0,0.0,0.048962,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - BS],OTHER,2026-04-11,8,0,0.0,0.051222,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-04-11,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-11,8,0,0.0,0.128786,1.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NR],OTHER,2026-04-11,4,0,0.0,0.014693,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-04-12,2,0,0.0,0.011011,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-12,3,0,0.0,0.013608,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - BS],OTHER,2026-04-12,2,0,0.0,0.018129,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-12,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-04-13,54,0,0.0,0.317397,1.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-13,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NK],OTHER,2026-04-13,12,0,0.0,0.084493,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - BS],OTHER,2026-04-13,5,0,0.0,0.011102,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-04-13,16,0,0.0,0.047744,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-13,11,0,0.0,0.048938,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NR],OTHER,2026-04-13,14,0,0.0,0.154347,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-15,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-04-16,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - GS],OTHER,2026-04-16,2,0,0.0,0.00837,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NK],OTHER,2026-04-17,1,0,0.0,0.034956,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NR],OTHER,2026-04-17,2,0,0.0,0.036489,0.0,0.0
GERAL,GERAL,[ALC - ALA GOURMET - DULADU + UNISUSHI - BS],OTHER,2026-04-19,45,0,0.0,0.276272,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NS],OTHER,2026-04-19,17,0,0.0,0.063636,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - NK],OTHER,2026-04-19,11,0,0.0,0.056233,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - BS],OTHER,2026-04-19,18,0,0.0,0.055888,0.0,0.0
GERAL,GERAL,[VIDEO - PROMO IPHONE - CS],OTHER,2026-04-19,24,0,0.0,0.132794,0.0,0.0
