date,landingPage,sessionSource,sessionMedium,sessions,totalUsers,bounceRate,averageSessionDuration,conversions,totalRevenue
20250908,/pt-br/nossos-shoppings,(direct),(none),183.0,176.0,0.6502732240437158,38.995157732240436,0.0,0.0
20250929,/pt-br/balneario-shopping/ajfans,tiktok,paid,183.0,170.0,0.7213114754098361,130.6322183661202,0.0,0.0
20250721,/pt-br/garten-shopping/ajfans,google,cpc,182.0,174.0,0.6923076923076923,71.32766681868131,0.0,0.0
20260406,/pt-br/franquias/nacoes-shopping,fb,paid,182.0,182.0,0.9175824175824175,9.987401434065934,0.0,0.0
20250810,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,180.0,168.0,0.8888888888888888,6.202341561111112,11.0,0.0
20250822,/pt-br/norte-shopping/ajfans,google,cpc,180.0,175.0,0.7,50.08256946666667,0.0,0.0
20250824,/pt-br/norte-shopping/ajfans,google,cpc,180.0,177.0,0.7222222222222222,40.56116513333333,1.0,0.0
20251020,/pt-br/balneario-shopping/ajfans,google,cpc,179.0,175.0,0.5921787709497207,131.77256616759777,0.0,0.0
20250727,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,178.0,176.0,0.9662921348314607,5.368363938202248,2.0,0.0
20260421,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,178.0,169.0,0.6685393258426966,20.47832982022472,60.0,0.0
20250519,/pt-br/nossos-shoppings,(direct),(none),177.0,172.0,0.576271186440678,46.326703836158195,0.0,0.0
20250724,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,177.0,167.0,0.8587570621468926,13.475769463276835,7.0,0.0
20250726,/pt-br/norte-shopping/ajfans,google,cpc,177.0,169.0,0.632768361581921,79.19117075706215,0.0,0.0
20250811,/pt-br/continente-shopping/ajfans,google,cpc,177.0,174.0,0.6779661016949152,60.31294817514124,0.0,0.0
20251013,/pt-br/neumarkt-shopping/ajfans,google,cpc,177.0,174.0,0.655367231638418,73.33488875706215,0.0,0.0
20250802,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,176.0,165.0,0.8693181818181818,21.848969011363636,11.0,0.0
20250828,/pt-br/norte-shopping/ajfans,google,cpc,176.0,173.0,0.7443181818181818,53.9413694375,0.0,0.0
20250907,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,176.0,169.0,0.8920454545454546,17.062801812500002,6.0,0.0
20250927,/pt-br/balneario-shopping/ajfans,tiktok,paid,176.0,159.0,0.7443181818181818,100.17461467613636,0.0,0.0
20250928,/pt-br/balneario-shopping/ajfans,tiktok,paid,176.0,160.0,0.7272727272727273,109.28389778977272,0.0,0.0
20251016,/pt-br/neumarkt-shopping/ajfans,google,cpc,176.0,173.0,0.6306818181818182,88.24291053409091,3.0,0.0
20250810,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,175.0,175.0,0.9371428571428572,2.3226032,7.0,0.0
20250821,/pt-br/balneario-shopping/ajfans,google,cpc,175.0,169.0,0.6971428571428572,79.52661274857144,0.0,0.0
20260406,/pt-br/franquias/garten-shopping,ig,paid,175.0,175.0,0.9714285714285714,0.23481116571428573,0.0,0.0
20260412,/pt-br/franquias/garten-shopping,ig,paid,175.0,175.0,0.96,1.2073923885714286,0.0,0.0
20250718,/pt-br/continente-shopping/ajfans,google,cpc,174.0,172.0,0.764367816091954,38.701637212643675,0.0,0.0
20250823,/pt-br/continente-shopping/ajfans,google,cpc,174.0,169.0,0.8505747126436781,36.23269551724138,0.0,0.0
20250831,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,174.0,157.0,0.8448275862068966,32.515171913793104,11.0,0.0
20250904,/pt-br/nacoes-shopping/ajfans,google,cpc,174.0,170.0,0.6724137931034483,55.820801166666676,0.0,0.0
20260421,/pt-br/nossos-shoppings,(direct),(none),174.0,173.0,0.6379310344827587,36.54279420114943,0.0,0.0
20250727,/pt-br/norte-shopping/ajfans,google,cpc,173.0,166.0,0.6705202312138728,34.80954121387283,3.0,0.0
20250815,/pt-br/nacoes-shopping/ajfans,google,cpc,173.0,173.0,0.6647398843930635,58.92575284971099,0.0,0.0
20250803,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,172.0,162.0,0.9302325581395349,2.0918529476744183,4.0,0.0
20250809,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,172.0,156.0,0.9011627906976745,30.24459031395349,13.0,0.0
20250822,/pt-br/balneario-shopping/ajfans,google,cpc,172.0,170.0,0.7558139534883721,104.40150781976745,0.0,0.0
20250505,/pt-br/nacoes-shopping/ajfans,google,cpc,171.0,165.0,0.6023391812865497,124.35047649707602,0.0,0.0
20250816,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,171.0,170.0,0.9298245614035088,2.9108688713450293,8.0,0.0
20250818,/pt-br/norte-shopping/ajfans,google,cpc,171.0,168.0,0.7719298245614035,60.06894369590644,0.0,0.0
20260401,/pt-br/franquias/garten-shopping,ig,paid,171.0,171.0,0.9649122807017544,2.807893456140351,0.0,0.0
20250820,/pt-br/continente-shopping/ajfans,google,cpc,170.0,165.0,0.7823529411764706,28.50125580588235,1.0,0.0
20251014,/pt-br/neumarkt-shopping/ajfans,google,cpc,170.0,167.0,0.5352941176470588,124.83940647647057,10.0,0.0
20260408,/pt-br/franquias/garten-shopping,ig,paid,170.0,170.0,0.9823529411764705,0.39306205294117647,0.0,0.0
20250505,/pt-br/norte-shopping/ajfans,google,cpc,169.0,167.0,0.621301775147929,94.92976922485208,3.0,0.0
20250803,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,168.0,164.0,0.9464285714285714,1.736770595238095,21.0,0.0
20250812,/pt-br/continente-shopping/ajfans,google,cpc,168.0,165.0,0.6130952380952381,54.41236829761905,0.0,0.0
20250824,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,168.0,155.0,0.9285714285714286,10.03722181547619,8.0,0.0
20250914,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,168.0,156.0,0.8928571428571429,16.678997964285713,16.0,0.0
20250504,/pt-br/balneario-shopping/ajfans,google,cpc,167.0,167.0,0.5089820359281437,113.51361726946108,6.0,0.0
20250607,/pt-br/nossos-shoppings,(direct),(none),167.0,164.0,0.6167664670658682,90.45094338323354,1.0,0.0
20250825,/pt-br/balneario-shopping/ajfans,google,cpc,167.0,161.0,0.6586826347305389,105.9270201017964,1.0,0.0
20251011,/pt-br/balneario-shopping/ajfans,google,cpc,167.0,161.0,0.4550898203592814,96.21913132934132,3.0,0.0
20250520,/pt-br/nossos-shoppings,(direct),(none),166.0,162.0,0.608433734939759,64.41684588554216,0.0,0.0
20250817,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,166.0,163.0,0.927710843373494,1.99468865060241,5.0,0.0
20250825,/pt-br/norte-shopping/ajfans,google,cpc,166.0,162.0,0.7168674698795181,59.09766304819277,0.0,0.0
20260113,/pt-br/nossos-shoppings,(direct),(none),166.0,165.0,0.6325301204819277,49.583108668674704,0.0,0.0
20250822,/pt-br/continente-shopping/ajfans,google,cpc,165.0,164.0,0.8545454545454545,19.940941145454545,0.0,0.0
20250906,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,165.0,156.0,0.896969696969697,5.1706768606060605,10.0,0.0
20251005,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,165.0,147.0,0.7757575757575758,34.72065887878788,25.0,0.0
20251018,/pt-br/ajfans,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,165.0,164.0,0.9818181818181818,0.33672851515151514,0.0,0.0
20260409,/pt-br/franquias/garten-shopping,ig,paid,165.0,165.0,0.9818181818181818,0.09896655757575756,0.0,0.0
20250518,/pt-br/nossos-shoppings,(direct),(none),164.0,160.0,0.5914634146341463,47.41834165853658,0.0,0.0
20250801,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,164.0,157.0,0.8841463414634146,14.059077963414635,8.0,0.0
20250826,/pt-br/balneario-shopping/ajfans,google,cpc,164.0,160.0,0.7012195121951219,87.37579202439025,0.0,0.0
20250902,/pt-br/garten-shopping/ajfans,google,cpc,163.0,160.0,0.6625766871165644,67.88893336809817,0.0,0.0
20250904,/pt-br/continente-shopping/ajfans,google,cpc,163.0,162.0,0.6932515337423313,81.88355248466259,0.0,0.0
20251010,/pt-br/balneario-shopping/ajfans,google,cpc,163.0,155.0,0.49079754601226994,180.20717704294478,4.0,0.0
20251012,/pt-br/ajfans,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,163.0,162.0,0.9386503067484663,5.316768582822086,0.0,0.0
20251108,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,163.0,159.0,0.8650306748466258,7.7707827546012265,19.0,0.0
20250725,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,162.0,158.0,0.9629629629629629,1.277480635802469,1.0,0.0
20250729,/pt-br/balneario-shopping/ajfans,google,cpc,162.0,161.0,0.6296296296296297,63.543659981481476,0.0,0.0
20251103,/pt-br/balneario-shopping/ajfans,google,cpc,162.0,160.0,0.6172839506172839,64.59966758024693,3.0,0.0
20260412,/pt-br/nossos-shoppings,(direct),(none),162.0,159.0,0.5493827160493827,50.21810268518519,0.0,0.0
20250810,/pt-br/nacoes-shopping/ajfans,google,cpc,161.0,157.0,0.6708074534161491,62.11926088819876,0.0,0.0
20250830,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,161.0,151.0,0.906832298136646,10.08284949068323,6.0,0.0
20251108,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,161.0,150.0,0.8385093167701864,17.807569086956523,13.0,0.0
20260411,/pt-br/nossos-shoppings,(direct),(none),161.0,155.0,0.6956521739130435,40.9099740310559,0.0,0.0
20250816,/pt-br/continente-shopping/ajfans,(not set),(not set),160.0,155.0,0.6375,64.1085678,0.0,0.0
20250814,/pt-br/nacoes-shopping/ajfans,google,cpc,159.0,154.0,0.7169811320754716,66.9601089245283,0.0,0.0
20250921,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,159.0,144.0,0.7735849056603774,15.712919075471698,28.0,0.0
20251004,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,159.0,145.0,0.8364779874213837,33.955047628930814,14.0,0.0
20251009,/pt-br/balneario-shopping/ajfans,google,cpc,159.0,156.0,0.5031446540880503,120.76146181761008,1.0,0.0
20260419,/pt-br/nossos-shoppings,(direct),(none),159.0,156.0,0.6729559748427673,49.47998939622641,0.0,0.0
20250728,/pt-br/balneario-shopping/ajfans,google,cpc,158.0,154.0,0.689873417721519,67.63620740506329,1.0,0.0
20250921,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,158.0,146.0,0.8544303797468354,4.790050107594937,15.0,0.0
20250927,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,158.0,149.0,0.8227848101265823,5.1414797848101275,28.0,0.0
20250727,/pt-br/balneario-shopping/ajfans,google,cpc,157.0,155.0,0.7006369426751592,37.19960487261147,0.0,0.0
20250817,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,157.0,144.0,0.8789808917197452,29.977792445859873,9.0,0.0
20250904,/pt-br/garten-shopping/ajfans,google,cpc,157.0,153.0,0.6369426751592356,56.640070872611474,0.0,0.0
20251004,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,157.0,147.0,0.8152866242038217,8.088747598726114,21.0,0.0
20250620,/pt-br/franquias/continente-shopping,google,cpc,156.0,146.0,0.17307692307692307,88.2043095448718,6.0,0.0
20250819,/pt-br/norte-shopping/ajfans,google,cpc,156.0,152.0,0.7756410256410257,42.97367728846154,0.0,0.0
20250828,/pt-br/balneario-shopping/ajfans,google,cpc,156.0,151.0,0.6794871794871795,86.69259562820514,0.0,0.0
20251127,/pt-br/mirage,(direct),(none),156.0,115.0,0.15384615384615385,229.0490716987179,0.0,0.0
20260411,/pt-br/franquias/garten-shopping,ig,paid,156.0,156.0,0.967948717948718,1.3289353782051283,0.0,0.0
20250817,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,155.0,148.0,0.9419354838709677,5.4892136387096775,1.0,0.0
20250821,/pt-br/norte-shopping/ajfans,google,cpc,155.0,150.0,0.6709677419354839,69.43754632903226,0.0,0.0
20251101,/pt-br/balneario-shopping/ajfans,google,cpc,155.0,152.0,0.5290322580645161,82.90713889032257,2.0,0.0
20250726,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,154.0,148.0,0.9090909090909091,18.14381203896104,1.0,0.0
20250906,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,154.0,135.0,0.8961038961038961,10.806662246753248,3.0,0.0
20250914,/pt-br/nossos-shoppings,(direct),(none),154.0,149.0,0.6493506493506493,47.463067123376625,0.0,0.0
20251028,/pt-br/neumarkt-shopping/ajfans,google,cpc,154.0,126.0,0.5454545454545454,218.3486703051948,0.0,0.0
20251028,/pt-br/norte-shopping/ajfans,google,cpc,154.0,145.0,0.474025974025974,137.28183788961042,1.0,0.0
20250724,/pt-br/balneario-shopping/ajfans,google,cpc,153.0,148.0,0.6993464052287581,54.25651748366013,0.0,0.0
20250827,/pt-br/nossos-shoppings,(direct),(none),153.0,146.0,0.6078431372549019,42.76311875163399,0.0,0.0
20251004,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,153.0,139.0,0.8169934640522876,31.296494666666668,12.0,0.0
20260402,/pt-br/franquias/garten-shopping,ig,paid,153.0,153.0,0.9738562091503268,1.913875888888889,0.0,0.0
20250727,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,151.0,141.0,0.9735099337748344,1.3807555430463574,4.0,0.0
20251020,/pt-br/garten-shopping/ajfans,google,cpc,151.0,146.0,0.7086092715231788,37.395370119205296,0.0,0.0
20260421,/pt-br/franquias/nacoes-shopping,ig,paid,151.0,150.0,0.8741721854304636,9.272611966887418,1.0,0.0
20250512,/pt-br/nossos-shoppings,(direct),(none),150.0,144.0,0.5866666666666667,36.22274328,0.0,0.0
20250802,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,150.0,150.0,0.9733333333333334,6.44926156,0.0,0.0
20250808,/pt-br/nacoes-shopping/ajfans,google,cpc,150.0,146.0,0.72,57.50303709333333,0.0,0.0
20251102,/pt-br/norte-shopping/ajfans,google,cpc,150.0,147.0,0.5333333333333333,162.42117190666667,0.0,0.0
20260104,/pt-br/nossos-shoppings,(direct),(none),150.0,150.0,0.62,39.380423320000006,0.0,0.0
20250613,/pt-br/franquias/neumarkt-shopping,google,cpc,149.0,132.0,0.1610738255033557,88.86904487248323,0.0,0.0
20250820,/pt-br/norte-shopping/ajfans,google,cpc,149.0,146.0,0.8120805369127517,76.70449623489934,0.0,0.0
20250901,/pt-br/garten-shopping/ajfans,google,cpc,149.0,146.0,0.6778523489932886,41.745165959731544,0.0,0.0
20250920,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,149.0,131.0,0.7919463087248322,19.755496395973154,36.0,0.0
20251011,/pt-br/neumarkt-shopping/ajfans,google,cpc,149.0,146.0,0.5167785234899329,122.05480157046979,4.0,0.0
20251013,/pt-br/garten-shopping/ajfans,google,cpc,149.0,145.0,0.6577181208053692,56.37927918791947,0.0,0.0
20250724,/pt-br/norte-shopping/ajfans,google,cpc,148.0,144.0,0.6554054054054054,58.051843445945956,0.0,0.0
20250820,/pt-br/garten-shopping/ajfans,google,cpc,148.0,143.0,0.6621621621621622,52.30482277027027,0.0,0.0
20250830,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,148.0,131.0,0.8581081081081081,47.560345520270275,2.0,0.0
20250914,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,148.0,143.0,0.9459459459459459,6.238691763513513,2.0,0.0
20251026,/pt-br/neumarkt-shopping/ajfans,google,cpc,148.0,141.0,0.5878378378378378,45.055743074324326,0.0,0.0
20260108,/pt-br/nossos-shoppings,(direct),(none),148.0,142.0,0.668918918918919,29.604857918918917,0.0,0.0
20260420,/pt-br/franquias/nacoes-shopping,ig,paid,148.0,149.0,0.8851351351351351,5.552762655405406,0.0,0.0
20250505,/pt-br/continente-shopping/ajfans,google,cpc,147.0,146.0,0.5374149659863946,147.9452002244898,2.0,0.0
20250505,/pt-br/garten-shopping/ajfans,google,cpc,147.0,146.0,0.48299319727891155,109.0313790680272,6.0,0.0
20250731,/pt-br/continente-shopping/ajfans,google,cpc,147.0,145.0,0.6666666666666666,50.59048000680272,0.0,0.0
20250810,/pt-br/garten-shopping/ajfans,google,cpc,147.0,144.0,0.8027210884353742,29.079121224489796,0.0,0.0
20250821,/pt-br/continente-shopping/ajfans,google,cpc,147.0,147.0,0.8231292517006803,53.877922435374145,0.0,0.0
20250830,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,147.0,132.0,0.9523809523809523,9.654604857142857,2.0,0.0
20260203,/pt-br/nossos-shoppings,(direct),(none),147.0,146.0,0.6870748299319728,62.16465071428571,0.0,0.0
20250725,/pt-br/norte-shopping/ajfans,google,cpc,146.0,139.0,0.7191780821917808,58.21166316438356,0.0,0.0
20250810,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,146.0,136.0,0.9178082191780822,4.891867246575343,7.0,0.0
20250901,/pt-br/neumarkt-shopping/ajfans,google,cpc,146.0,144.0,0.7876712328767124,99.42403496575342,0.0,0.0
20250901,/pt-br/nossos-shoppings,(direct),(none),146.0,143.0,0.6164383561643836,58.22480717808219,2.0,0.0
20251027,/pt-br/norte-shopping/ajfans,google,cpc,146.0,137.0,0.547945205479452,126.87259733561643,2.0,0.0
20250622,/pt-br/franquias/continente-shopping,google,cpc,145.0,142.0,0.21379310344827587,56.29732068275862,3.0,0.0
20250722,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,145.0,138.0,0.9793103448275862,0.8908789241379309,0.0,0.0
20250831,/pt-br/norte-shopping/ajfans,google,cpc,145.0,141.0,0.6896551724137931,70.1442892137931,0.0,0.0
20251021,/pt-br/norte-shopping/ajfans,ig,paid,145.0,140.0,0.5586206896551724,98.44036948965517,1.0,0.0
20250723,/pt-br/norte-shopping/ajfans,google,cpc,144.0,143.0,0.6944444444444444,43.7817173125,0.0,0.0
20250808,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,144.0,140.0,0.9444444444444444,9.321883090277778,4.0,0.0
20250815,/pt-br/norte-shopping/ajfans,google,cpc,144.0,142.0,0.7013888888888888,40.709301895833335,0.0,0.0
20250902,/pt-br/nacoes-shopping/ajfans,google,cpc,144.0,140.0,0.6527777777777778,90.92995965972221,0.0,0.0
20250913,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,144.0,136.0,0.9722222222222222,2.0390478194444444,1.0,0.0
20251025,/pt-br/neumarkt-shopping/ajfans,google,cpc,144.0,141.0,0.5902777777777778,87.69321241666667,0.0,0.0
20250506,/pt-br/norte-shopping/ajfans,tiktok+,cpc,143.0,141.0,0.8181818181818182,48.98277642657343,0.0,0.0
20250731,/pt-br/nacoes-shopping/ajfans,google,cpc,143.0,138.0,0.7482517482517482,21.16906832867133,0.0,0.0
20250801,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,143.0,128.0,0.9300699300699301,48.98641648951049,0.0,0.0
20250807,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,143.0,132.0,0.8461538461538461,13.46494411888112,3.0,0.0
20250823,/pt-br/neumarkt-shopping/ajfans,google,cpc,143.0,140.0,0.8951048951048951,16.772034832167833,0.0,0.0
20251103,/pt-br/norte-shopping/ajfans,google,cpc,143.0,143.0,0.5664335664335665,96.61148044755245,0.0,0.0
20251106,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,143.0,134.0,0.7972027972027972,40.58446065734266,19.0,0.0
20260407,/pt-br/franquias/garten-shopping,ig,paid,143.0,143.0,0.9790209790209791,0.2701871888111888,0.0,0.0
20250827,/pt-br/balneario-shopping/ajfans,google,cpc,142.0,140.0,0.7183098591549296,84.27432187323944,0.0,0.0
20250905,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,142.0,133.0,0.9014084507042254,27.68384267605634,1.0,0.0
20260419,/pt-br/franquias/nacoes-shopping,ig,paid,142.0,142.0,0.9014084507042254,5.446187176056338,0.0,0.0
20250725,/pt-br/balneario-shopping/ajfans,google,cpc,141.0,136.0,0.6808510638297872,46.130161014184395,0.0,0.0
20250727,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,141.0,130.0,0.900709219858156,14.864015503546097,6.0,0.0
20250830,/pt-br/garten-shopping/ajfans,google,cpc,141.0,134.0,0.7943262411347518,20.50131680141844,0.0,0.0
20251012,/pt-br/ajfans,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,141.0,135.0,0.9432624113475178,5.856246595744681,0.0,0.0
20251031,/pt-br/neumarkt-shopping/ajfans,google,cpc,141.0,137.0,0.7730496453900709,45.53562959574468,2.0,0.0
20260107,/pt-br/nossos-shoppings,(direct),(none),141.0,136.0,0.6737588652482269,35.442685319148936,0.0,0.0
20250829,/pt-br/balneario-shopping/ajfans,google,cpc,140.0,138.0,0.6857142857142857,96.96766414285715,0.0,0.0
20250902,/pt-br/continente-shopping/ajfans,google,cpc,140.0,136.0,0.7285714285714285,49.82508251428571,0.0,0.0
20250913,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,140.0,134.0,0.8714285714285714,20.836732007142857,13.0,0.0
20250920,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,140.0,133.0,0.9214285714285714,3.241810721428571,5.0,0.0
20251018,/pt-br/ajfans,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,140.0,131.0,0.9428571428571428,24.570454907142857,1.0,0.0
20251031,/pt-br/balneario-shopping/ajfans,google,cpc,140.0,136.0,0.6142857142857143,95.20868978571428,0.0,0.0
20251229,/pt-br/nossos-shoppings,(direct),(none),140.0,137.0,0.6714285714285714,42.92396562857142,0.0,0.0
20250505,/pt-br/neumarkt-shopping/ajfans,google,cpc,139.0,138.0,0.5971223021582733,124.43983384172661,1.0,0.0
20250726,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,139.0,114.0,0.8776978417266187,42.90200358992806,5.0,0.0
20250823,/pt-br/garten-shopping/ajfans,google,cpc,139.0,139.0,0.6906474820143885,64.6863313381295,0.0,0.0
20250912,/pt-br/nossos-shoppings,(direct),(none),139.0,135.0,0.6402877697841727,70.3840525323741,0.0,0.0
20260418,/pt-br/franquias/nacoes-shopping,ig,paid,139.0,138.0,0.8705035971223022,13.74425934532374,0.0,0.0
20260403,/pt-br/nossos-shoppings,(direct),(none),138.0,136.0,0.6376811594202898,31.986605608695655,0.0,0.0
20260407,/pt-br/franquias/nacoes-shopping,fb,paid,138.0,137.0,0.855072463768116,7.608985304347827,0.0,0.0
20260418,/pt-br/nossos-shoppings,(direct),(none),138.0,137.0,0.7028985507246377,33.68493535507246,0.0,0.0
20250530,/pt-br/nossos-shoppings,(direct),(none),137.0,135.0,0.5620437956204379,38.730696824817514,0.0,0.0
20250808,/pt-br,hs-wif-5bc-87h-xnx.wifeed.com.br,referral,137.0,130.0,0.927007299270073,10.11434491240876,1.0,0.0
20250811,/pt-br/nacoes-shopping/ajfans,google,cpc,137.0,134.0,0.6496350364963503,76.79835391970803,0.0,0.0
20250903,/pt-br/norte-shopping/ajfans,google,cpc,137.0,133.0,0.708029197080292,69.08172972262774,0.0,0.0
20260120,/pt-br/nossos-shoppings,(direct),(none),137.0,131.0,0.5401459854014599,41.34677861313868,0.0,0.0
20250823,/pt-br,hs-wif-89t-nyk-kwg.wifeed.com.br,referral,136.0,136.0,0.9338235294117647,2.6106703455882356,7.0,0.0
20250829,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,136.0,107.0,0.8308823529411765,35.113407352941174,0.0,0.0
20250903,/pt-br/continente-shopping/ajfans,google,cpc,136.0,135.0,0.7058823529411765,58.528221125,0.0,0.0
20251104,/pt-br/norte-shopping/ajfans,google,cpc,135.0,130.0,0.5111111111111111,113.22096336296296,1.0,0.0
20260118,/pt-br/nossos-shoppings,(direct),(none),135.0,132.0,0.5851851851851851,45.76116455555556,0.0,0.0
